,Type,Created Date and Time,X Coordinate,Y Coordinate,Year
5500 W QUINCY ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 3:26 PM,1139676,1898456,2017
6900 W ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 3:08 PM,1131223,1867294,2017
400 N CARPENTER ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 3:04 PM,1169371,1903371,2017
1300 S CLINTON ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 2:48 PM,1172931,1894077,2017
100 W SCHILLER ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 2:44 PM,1174729,1909729,2017
100 W SCHILLER ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 2:44 PM,1174743,1909730,2017
1200 S CLINTON ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 2:42 PM,1172919,1894452,2017
5200 N NASHVILLE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 2:40 PM,1131584,1934564,2017
1200 S CLINTON ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 2:39 PM,1172907,1894820,2017
5200 W ADDISON ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 2:33 PM,1140809,1923434,2017
11700 S PERRY AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 2:29 PM,1177682,1827307,2017
1200 N STATE PKWY,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 2:26 PM,1176060,1908754,2017
1200 N STATE PKWY,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 2:25 PM,1176059,1908764,2017
1100 S CLINTON ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 2:24 PM,1172892,1895288,2017
1200 N STATE PKWY,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 2:23 PM,1176059,1908775,2017
4700 S KEDZIE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 2:19 PM,1155846,1872768,2017
1100 S CLINTON ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 2:00 PM,1172892,1895297,2017
1000 S CLINTON ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 1:51 PM,1172879,1895711,2017
1000 S CLINTON ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 1:42 PM,1172874,1895844,2017
700 N AVERS AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 1:33 PM,1150593,1904540,2017
6100 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 1:24 PM,1136771,1867994,2017
2700 N PINE GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 1:21 PM,1172668,1918540,2017
4700 W GRACE ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 1:15 PM,1144130,1924843,2017
800 W EASTWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 1:06 PM,1170021,1931101,2017
4600 N CLARENDON AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 1:05 PM,1170075,1931104,2017
2000 N DAYTON ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 1:04 PM,1170288,1913897,2017
700 W 89TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 12:59 PM,1173198,1845898,2017
700 W 88TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 12:58 PM,1173179,1846540,2017
700 W 87TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 12:57 PM,1173161,1847203,2017
700 E 101ST ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 12:56 PM,1183362,1838064,2017
4400 W ALTGELD ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 12:55 PM,1146621,1916319,2017
1500 W ROSCOE ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 12:54 PM,1165325,1922653,2017
8700 S EMERALD AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 12:53 PM,1172831,1847101,2017
9400 S PERRY AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 12:50 PM,1177265,1842635,2017
2600 N HAMLIN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 12:45 PM,1150598,1917400,2017
2600 N HAMLIN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 12:42 PM,1150607,1917059,2017
3800 W ALTGELD ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 12:42 PM,1150605,1916352,2017
2400 N HAMLIN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 12:42 PM,1150640,1915942,2017
2400 N HAMLIN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 12:42 PM,1150640,1915928,2017
2400 N HAMLIN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 12:39 PM,1150636,1916063,2017
2500 S CENTRAL PARK AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 12:31 PM,1152769,1887153,2017
6600 S CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 12:21 PM,1160853,1860512,2017
2500 W CARMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 12:21 PM,1158203,1933773,2017
2800 W 63RD ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 12:21 PM,1158343,1862738,2017
4000 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 12:18 PM,1158820,1878035,2017
2800 W 63RD ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 12:18 PM,1158343,1862738,2017
6600 S CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 12:18 PM,1160852,1860546,2017
6600 S CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 12:18 PM,1160852,1860546,2017
6600 S CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 12:15 PM,1160852,1860546,2017
6200 S KEDZIE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 12:02 PM,1156125,1863117,2017
3700 W 26TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 11:56 AM,1151765,1886463,2017
8000 S PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 11:32 AM,1166404,1851585,2017
6200 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 11:22 AM,1134504,1915285,2017
0 W DIVISION ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 11:12 AM,1176073,1908374,2017
1200 N STATE PKWY,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 11:12 AM,1176071,1908414,2017
5000 W ROSCOE ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 11:05 AM,1142063,1922133,2017
1600 N WOLCOTT AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 11:03 AM,1163437,1910739,2017
1400 W BELMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 10:55 AM,1166038,1921342,2017
2200 W DIVERSEY PKWY,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 10:54 AM,1161238,1918565,2017
4400 W BARRY AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 10:46 AM,1146110,1920237,2017
5300 N KEDZIE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 10:45 AM,1154079,1935324,2017
500 W WRIGHTWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 10:30 AM,1172212,1917948,2017
3100 W 47TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 10:27 AM,1156484,1873319,2017
1600 W BLACKHAWK ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 10:27 AM,1165073,1909403,2017
3200 N DRAKE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 10:27 AM,1152148,1921422,2017
1400 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 10:24 AM,1164804,1909484,2017
2600 W WASHINGTON BLVD,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 10:13 AM,1158703,1900583,2017
2400 W 45TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 10:12 AM,1160833,1874769,2017
1900 W CERMAK RD,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 10:09 AM,1163837,1889421,2017
3700 S WOLCOTT AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 10:05 AM,1164298,1880022,2017
2200 N LISTER AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 10:01 AM,1163411,1914896,2017
2900 W IRVING PARK RD,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 9:58 AM,1156142,1926446,2017
5200 N LATROBE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 9:45 AM,1140411,1934280,2017
1200 W CHASE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 9:43 AM,1166447,1948391,2017
6000 W EDDY ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 9:35 AM,1135665,1922986,2017
5100 W CONCORD PL,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 9:30 AM,1142227,1910494,2017
9000 S COTTAGE GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 9:23 AM,1183137,1845464,2017
1400 W CULLERTON ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 9:17 AM,1167092,1890518,2017
4100 W BYRON ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 9:15 AM,1148112,1925604,2017
5900 N KENMORE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 9:12 AM,1168170,1939557,2017
0 N LA SALLE ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 8:54 AM,1175128,1900594,2017
2100 N DAYTON ST,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 8:27 AM,1170270,1914445,2017
7100 W ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 8:25 AM,1129403,1867225,2017
2400 N NEW ENGLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 7:57 AM,1130012,1915545,2017
5900 N MAGNOLIA AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 7:15 AM,1166880,1939589,2017
3600 N MONTICELLO AVE,Snow - Uncleared Sidewalk or Bike Lane,3/14/17 6:03 AM,1151403,1924230,2017
9000 S COTTAGE GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 9:09 PM,1183137,1845464,2017
2800 W 63RD ST,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 8:21 PM,1158343,1862738,2017
6600 S CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 8:18 PM,1160852,1860546,2017
6600 S CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 8:18 PM,1160852,1860546,2017
5200 N LATROBE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 8:12 PM,1140411,1934280,2017
5100 W ALTGELD ST,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 7:36 PM,1141747,1916151,2017
3100 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 7:13 PM,1150063,1920992,2017
3100 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 7:12 PM,1150081,1920978,2017
3100 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 7:11 PM,1150203,1920879,2017
3100 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 7:10 PM,1150221,1920865,2017
1400 W 18TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 7:00 PM,1167008,1891507,2017
1400 W 18TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 7:00 PM,1167307,1891516,2017
4200 N BERNARD ST,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 6:45 PM,1152623,1928158,2017
3700 W CORNELIA AVE,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 5:57 PM,1150933,1923013,2017
1200 W WRIGHTWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 5:36 PM,1167586,1917404,2017
1200 W WRIGHTWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 5:33 PM,1167608,1917405,2017
2400 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 5:03 PM,1156327,1915947,2017
3500 N CENTRAL AVE,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 5:00 PM,1138390,1923165,2017
2500 N LINDEN PL,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 4:57 PM,1155228,1916428,2017
2400 N LINDEN PL,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 4:54 PM,1155757,1916228,2017
2400 N LINDEN PL,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 4:51 PM,1155710,1916245,2017
3500 N CENTRAL AVE,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 4:51 PM,1138390,1923165,2017
3500 N CENTRAL AVE,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 4:45 PM,1138390,1923165,2017
3500 N CENTRAL AVE,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 4:42 PM,1138390,1923165,2017
6100 W 51ST ST,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 4:32 PM,1136568,1870137,2017
4800 S WOLCOTT AVE,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 3:55 PM,1164495,1872850,2017
7800 S ESSEX AVE,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 3:39 PM,1194214,1853714,2017
1100 W 17TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 3:22 PM,1169060,1891896,2017
2800 W GRACE ST,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 3:17 PM,1156664,1925124,2017
400 W BRIAR PL,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 3:09 PM,1172787,1921032,2017
2300 N KENNETH AVE,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 3:04 PM,1146339,1914973,2017
2800 W 63RD ST,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 2:03 PM,1158343,1862738,2017
6600 S CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 2:00 PM,1160852,1860546,2017
6600 S CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 2:00 PM,1160852,1860546,2017
1500 W ALTGELD ST,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 1:57 PM,1165506,1916684,2017
0 W CONGRESS PKWY,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 1:51 PM,1176016,1898055,2017
4300 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 1:45 PM,1142042,1928235,2017
2300 N ORCHARD ST,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 12:57 PM,1171215,1915792,2017
1000 W IB EISENHOWER EXPY,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 12:07 PM,1169850,1897895,2017
0 E SUPERIOR ST,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 12:05 PM,1176714,1905378,2017
300 S CANAL ST,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 11:56 AM,1173186,1898913,2017
800 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 11:30 AM,1165577,1905652,2017
7400 S KIMBARK AVE,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 11:24 AM,1186162,1856122,2017
500 N NOBLE ST,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 11:09 AM,1166964,1903681,2017
7300 N DAMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 9:19 AM,1161661,1948689,2017
2300 W 19TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 8:39 AM,1161096,1890685,2017
12700 S SANGAMON ST,Snow - Uncleared Sidewalk or Bike Lane,3/13/17 6:46 AM,1172314,1820464,2017
5600 N OZARK AVE,Snow - Uncleared Sidewalk or Bike Lane,1/29/17 3:48 PM,1123670,1936249,2017
1700 N SEDGWICK ST,Snow - Uncleared Sidewalk or Bike Lane,1/19/17 3:20 PM,1173321,1912001,2017
1700 N SEDGWICK ST,Snow - Uncleared Sidewalk or Bike Lane,1/19/17 3:18 PM,1173321,1911979,2017
1700 N SEDGWICK ST,Snow - Uncleared Sidewalk or Bike Lane,1/19/17 3:10 PM,1173321,1912001,2017
1700 N SEDGWICK ST,Snow - Uncleared Sidewalk or Bike Lane,1/19/17 3:10 PM,1173321,1911979,2017
11100 S LONGWOOD DR,Snow - Uncleared Sidewalk or Bike Lane,1/19/17 9:53 AM,1164902,1831026,2017
11100 S LONGWOOD DR,Snow - Uncleared Sidewalk or Bike Lane,1/17/17 3:25 PM,1164902,1831026,2017
500 E 105TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/17/17 3:15 PM,1181930,1835460,2017
100 E 75TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/17/17 1:49 PM,1178603,1855321,2017
2100 W CULLERTON ST,Snow - Uncleared Sidewalk or Bike Lane,1/17/17 10:28 AM,1162616,1890394,2017
800 W WOLFRAM ST,Snow - Uncleared Sidewalk or Bike Lane,1/16/17 8:57 PM,1170269,1919140,2017
1300 W FARWELL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/15/17 4:59 PM,1166034,1945748,2017
8200 S EVANS AVE,Snow - Uncleared Sidewalk or Bike Lane,1/14/17 6:47 PM,1182653,1850791,2017
900 W AGATITE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/14/17 4:12 PM,1169320,1929736,2017
8000 S SAGINAW AVE,Snow - Uncleared Sidewalk or Bike Lane,1/14/17 2:45 PM,1195235,1852437,2017
400 W 76TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/14/17 2:10 PM,1174586,1854534,2017
4700 W 83RD ST,Snow - Uncleared Sidewalk or Bike Lane,1/14/17 1:15 PM,1146422,1849130,2017
4800 S PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,1/14/17 12:45 PM,1165830,1872496,2017
2000 W FARRAGUT AVE,Snow - Uncleared Sidewalk or Bike Lane,1/14/17 12:32 PM,1161812,1934859,2017
2000 W FARRAGUT AVE,Snow - Uncleared Sidewalk or Bike Lane,1/14/17 11:45 AM,1161812,1934859,2017
5100 W NELSON ST,Snow - Uncleared Sidewalk or Bike Lane,1/14/17 10:21 AM,1141841,1919799,2017
900 N RICHMOND ST,Snow - Uncleared Sidewalk or Bike Lane,1/14/17 9:48 AM,1156554,1906083,2017
1200 N CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/14/17 9:19 AM,1159521,1907898,2017
6700 S CHAPPEL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/14/17 8:59 AM,1191042,1860563,2017
9000 S COTTAGE GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/14/17 1:30 AM,1183137,1845464,2017
4800 W ADDISON ST,Snow - Uncleared Sidewalk or Bike Lane,1/14/17 12:52 AM,1143448,1923496,2017
3900 N MENARD AVE,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 10:13 PM,1136977,1925807,2017
2400 W GUNNISON ST,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 7:56 PM,1159214,1932207,2017
1800 W 105TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 7:35 PM,1165761,1835025,2017
1900 W WINONA ST,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 5:56 PM,1162490,1934062,2017
300 W BARRY AVE,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 5:48 PM,1173495,1920674,2017
200 W 95TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 5:38 PM,1176169,1841939,2017
9000 S COTTAGE GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 4:24 PM,1183137,1845464,2017
3500 S DR MARTIN LUTHER KING JR DR,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 3:55 PM,1179388,1881857,2017
8300 S STONY ISLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 3:31 PM,1188252,1850252,2017
4900 S CORNELL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 2:32 PM,1187871,1872565,2017
4900 S CORNELL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 2:31 PM,1187871,1872628,2017
600 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 2:06 PM,1171777,1903705,2017
700 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 2:03 PM,1171406,1903696,2017
100 E 120TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 1:54 PM,1179310,1825425,2017
800 E 100TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 1:09 PM,1183712,1838459,2017
8700 S COTTAGE GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 12:22 PM,1183092,1847157,2017
8700 S COTTAGE GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 12:22 PM,1183092,1847157,2017
100 W GOETHE ST,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 11:24 AM,1174658,1909018,2017
100 W GOETHE ST,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 11:23 AM,1174672,1909019,2017
100 W GOETHE ST,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 11:22 AM,1174686,1909019,2017
100 W GOETHE ST,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 11:22 AM,1174701,1909020,2017
100 W GOETHE ST,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 11:21 AM,1174715,1909020,2017
100 W GOETHE ST,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 11:21 AM,1174729,1909020,2017
1300 N LA SALLE DR,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 11:20 AM,1174894,1909026,2017
800 W ALDINE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 10:33 AM,1170221,1922120,2017
800 W ALDINE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 10:33 AM,1169981,1922116,2017
1800 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 8:45 AM,1164310,1903529,2017
500 W ALDINE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 7:59 AM,1172295,1922308,2017
400 W ALDINE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 7:59 AM,1172399,1922311,2017
400 W ALDINE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 7:58 AM,1172402,1922311,2017
4000 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 6:15 AM,1156663,1926640,2017
4000 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 6:15 AM,1156664,1926600,2017
4000 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 6:12 AM,1156658,1926773,2017
6000 W 64TH PL,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 6:03 AM,1137429,1861148,2017
9000 S COTTAGE GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/13/17 1:17 AM,1183137,1845464,2017
3700 S WALLACE ST,Snow - Uncleared Sidewalk or Bike Lane,1/12/17 10:23 PM,1172906,1880349,2017
4300 W 47TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/12/17 10:03 PM,1148431,1873119,2017
0 S RACINE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/17 6:24 PM,1168394,1900006,2017
2600 N SHEFFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/17 3:47 PM,1169170,1917721,2017
2600 N SHEFFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/17 3:20 PM,1169170,1917721,2017
3300 S THROOP ST,Snow - Uncleared Sidewalk or Bike Lane,1/12/17 2:48 PM,1168287,1882597,2017
600 W GRACE ST,Snow - Uncleared Sidewalk or Bike Lane,1/12/17 2:38 PM,1171054,1925832,2017
1500 W MADISON ST,Snow - Uncleared Sidewalk or Bike Lane,1/12/17 2:09 PM,1166398,1900114,2017
3600 S RHODES AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/17 11:50 AM,1180181,1880957,2017
0 W WACKER DR,Snow - Uncleared Sidewalk or Bike Lane,1/12/17 11:21 AM,1175937,1902133,2017
1600 N LAKE SHORE DR,Snow - Uncleared Sidewalk or Bike Lane,1/9/17 11:03 AM,1176518,1911432,2017
6400 N WAYNE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/17 11:48 AM,1166116,1942742,2017
4300 W 47TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/3/17 6:00 PM,1148024,1873109,2017
4300 W 47TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/3/17 5:57 PM,1148066,1873110,2017
1300 S MICHIGAN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/3/17 3:21 PM,1177432,1894382,2017
1900 W JACKSON BLVD,Snow - Uncleared Sidewalk or Bike Lane,1/3/17 1:39 PM,1163781,1898642,2017
6100 W SCHOOL ST,Snow - Uncleared Sidewalk or Bike Lane,12/31/16 12:09 AM,1134923,1921300,2016
3500 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/30/16 9:39 PM,1147800,1922815,2016
4800 W GEORGE ST,Snow - Uncleared Sidewalk or Bike Lane,12/29/16 8:35 AM,1143550,1918843,2016
7400 N SHERIDAN RD,Snow - Uncleared Sidewalk or Bike Lane,12/25/16 8:39 PM,1165727,1949654,2016
7400 N SHERIDAN RD,Snow - Uncleared Sidewalk or Bike Lane,12/25/16 8:27 PM,1165754,1949540,2016
1600 W FULTON ST,Snow - Uncleared Sidewalk or Bike Lane,12/25/16 8:21 PM,1165292,1902081,2016
4200 N KEDVALE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/25/16 11:41 AM,1148086,1927901,2016
6200 W GRACE ST,Snow - Uncleared Sidewalk or Bike Lane,12/24/16 7:05 PM,1134351,1924617,2016
4400 N WHIPPLE ST,Snow - Uncleared Sidewalk or Bike Lane,12/24/16 6:15 PM,1155250,1929291,2016
4500 N KENNETH AVE,Snow - Uncleared Sidewalk or Bike Lane,12/24/16 4:54 PM,1145644,1929816,2016
3400 N RIDGEWAY AVE,Snow - Uncleared Sidewalk or Bike Lane,12/24/16 3:39 PM,1150788,1922440,2016
3200 W 86TH ST,Snow - Uncleared Sidewalk or Bike Lane,12/24/16 1:53 PM,1156084,1847536,2016
1800 N DAYTON ST,Snow - Uncleared Sidewalk or Bike Lane,12/24/16 1:03 PM,1170345,1912224,2016
1800 N DAYTON ST,Snow - Uncleared Sidewalk or Bike Lane,12/24/16 1:03 PM,1170352,1912013,2016
4300 W 25TH PL,Snow - Uncleared Sidewalk or Bike Lane,12/24/16 12:07 PM,1147991,1886702,2016
1100 E 43RD ST,Snow - Uncleared Sidewalk or Bike Lane,12/24/16 11:24 AM,1185017,1876739,2016
2000 W SHAKESPEARE AVE,Snow - Uncleared Sidewalk or Bike Lane,12/24/16 10:15 AM,1162353,1914401,2016
3700 N JANSSEN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/24/16 10:04 AM,1165972,1925029,2016
3700 N JANSSEN AVE,Snow - Uncleared Sidewalk or Bike Lane,12/24/16 10:04 AM,1165972,1925015,2016
10100 S WOOD ST,Snow - Uncleared Sidewalk or Bike Lane,12/24/16 9:24 AM,1166139,1837350,2016
10100 S PROSPECT AVE,Snow - Uncleared Sidewalk or Bike Lane,12/24/16 9:24 AM,1167453,1837596,2016
10100 S WOOD ST,Snow - Uncleared Sidewalk or Bike Lane,12/24/16 9:24 AM,1166135,1837487,2016
