,Type,Created Date and Time,X Coordinate,Y Coordinate,Year
6800 S CARPENTER ST,Snow - Uncleared Sidewalk or Bike Lane,2/15/14 12:09 AM,1170493,1859457,2014
2400 W DEVON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 9:10 PM,1158689,1942406,2014
2000 N LEAVITT ST,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 7:06 PM,1161359,1913899,2014
1300 N PULASKI RD,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 7:05 PM,1149466,1908849,2014
2100 N LEAVITT ST,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 7:05 PM,1161347,1914265,2014
2200 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 7:03 PM,1161197,1913251,2014
1900 W 95TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 6:41 PM,1164996,1841653,2014
1000 W IRVING PARK RD,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 6:36 PM,1168885,1926737,2014
300 N MICHIGAN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 5:48 PM,1177252,1902140,2014
5500 N OLCOTT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 4:52 PM,1125586,1935531,2014
1000 W ARDMORE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 4:38 PM,1168584,1938712,2014
1300 E 52ND ST,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 4:35 PM,1186182,1870932,2014
1300 N WELLS ST,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 3:23 PM,1174471,1909012,2014
1800 N CICERO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 3:11 PM,1144106,1911988,2014
4800 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 3:10 PM,1144105,1911773,2014
2800 W DEVON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 2:37 PM,1156107,1942326,2014
0 S ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 2:01 PM,1165763,1899867,2014
0 S ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 1:59 PM,1165763,1899867,2014
2700 W PRATT BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 1:19 PM,1156701,1945003,2014
2700 W PRATT BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 1:18 PM,1156681,1945003,2014
0 E 26TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 1:12 PM,1177250,1887129,2014
1900 W SCHOOL ST,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 1:05 PM,1162798,1921924,2014
1800 N ELSTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 1:05 PM,1166084,1912285,2014
3100 W LOGAN BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 12:54 PM,1154896,1916985,2014
6700 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 12:52 PM,1164377,1945245,2014
5400 N HARLEM AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 12:39 PM,1127367,1935814,2014
6800 S CARPENTER ST,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 12:36 PM,1170493,1859457,2014
5400 N HARLEM AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 12:34 PM,1127367,1935829,2014
6500 N GLENWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 12:27 PM,1165741,1943802,2014
900 N DAMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 12:00 PM,1162907,1906006,2014
11600 S ABERDEEN ST,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 11:17 AM,1171079,1827759,2014
3200 N AUSTIN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 11:16 AM,1135824,1920768,2014
8700 S WALLACE ST,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 10:15 AM,1173834,1846859,2014
2700 S SPAULDING AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 9:45 AM,1154799,1885876,2014
4400 W LAWRENCE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 9:42 AM,1145721,1931531,2014
1600 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 9:41 AM,1162717,1910668,2014
400 W CHICAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 9:40 AM,1173042,1905643,2014
2000 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 9:39 AM,1165337,1913399,2014
2200 S MICHIGAN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 9:37 AM,1177561,1889444,2014
2200 S MICHIGAN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 9:35 AM,1177561,1889463,2014
2700 W ROOSEVELT RD,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 9:34 AM,1158548,1894606,2014
6800 W FOSTER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 9:33 AM,1129604,1934138,2014
7500 S SOUTH SHORE DR,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 9:29 AM,1196008,1856305,2014
6500 N GLENWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 9:23 AM,1165741,1943802,2014
2200 W PRATT BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 9:12 AM,1160101,1945111,2014
6000 N SHERIDAN RD,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 8:58 AM,1168543,1940048,2014
4300 W PALMER ST,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 8:55 AM,1146896,1914265,2014
8000 S CHAPPEL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 8:36 AM,1191254,1852332,2014
7000 N WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 7:40 AM,1159049,1946391,2014
7000 N WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 7:36 AM,1159049,1946391,2014
4700 W 47TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/14/14 6:38 AM,1145763,1873055,2014
1500 N LUNA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 11:09 PM,1139053,1909725,2014
5800 N ELSTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 10:08 PM,1136140,1938813,2014
5800 N ELSTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 10:07 PM,1136197,1938774,2014
6300 N CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 8:56 PM,1158512,1941739,2014
6200 N CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 8:54 PM,1158521,1941453,2014
800 W RANDOLPH SD,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 8:38 PM,1170568,1901241,2014
3400 N LARAMIE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 7:31 PM,1141088,1922491,2014
2600 W BRYN MAWR AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 6:48 PM,1157751,1937093,2014
1300 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 6:34 PM,1166982,1916063,2014
1600 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 6:25 PM,1162717,1910668,2014
1400 W ROSEMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 5:35 PM,1165561,1941994,2014
1400 W ROSEMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 5:33 PM,1165534,1941993,2014
1400 W ROSEMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 5:31 PM,1165521,1941993,2014
4400 S UNIVERSITY AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 4:30 PM,1184667,1875689,2014
1800 S LAWNDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 4:25 PM,1151994,1890673,2014
5800 S MICHIGAN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 4:16 PM,1178150,1866491,2014
4400 S UNIVERSITY AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 4:14 PM,1184667,1875689,2014
7000 S ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 3:57 PM,1166896,1858097,2014
2400 S TROY ST,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 3:50 PM,1155747,1887647,2014
3000 S PARNELL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 3:30 PM,1173116,1884942,2014
2300 W ERIE ST,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 2:58 PM,1160774,1904284,2014
7400 N SHERIDAN RD,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 2:46 PM,1165710,1949728,2014
4100 N SHERIDAN RD,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 2:14 PM,1168852,1927897,2014
2800 W DEVON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 2:07 PM,1156107,1942326,2014
4700 N KEDZIE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 2:03 PM,1154197,1931110,2014
2000 W MELROSE ST,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 1:43 PM,1162101,1921575,2014
1800 W DIVISION ST,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 1:30 PM,1164178,1908033,2014
500 W 18TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 1:01 PM,1173417,1891488,2014
1900 W CULLERTON ST,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 1:00 PM,1164016,1890428,2014
2100 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 12:58 PM,1175366,1890283,2014
2800 W DEVON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 12:36 PM,1156107,1942326,2014
1800 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 12:34 PM,1157131,1912188,2014
2600 W WALTON ST,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 12:22 PM,1158494,1906220,2014
10100 S LONGWOOD DR,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 11:19 AM,1165358,1837179,2014
1800 S STATE ST,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 11:05 AM,1176615,1891530,2014
1800 S BLUE ISLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 11:01 AM,1167225,1891296,2014
2900 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 10:29 AM,1156622,1913149,2014
4600 S WOODLAWN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 10:16 AM,1185023,1874639,2014
1900 W ROOSEVELT RD,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 10:00 AM,1163629,1894731,2014
1700 E 53RD ST,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 9:47 AM,1188552,1870461,2014
300 S CANAL ST,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 9:01 AM,1173186,1898913,2014
7500 S SOUTH SHORE DR,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 8:22 AM,1196008,1856305,2014
4300 W NORTH AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 8:13 AM,1147420,1910286,2014
3100 N KEDZIE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 8:10 AM,1154490,1920736,2014
10800 S AVENUE J ,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 8:09 AM,1202520,1833956,2014
3000 W MONTROSE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 8:00 AM,1155486,1929086,2014
3000 W MONTROSE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 8:00 AM,1155136,1929081,2014
3000 W MONTROSE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 7:59 AM,1155155,1929081,2014
3000 W MONTROSE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/13/14 7:59 AM,1155174,1929082,2014
1800 S STATE ST,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 11:11 PM,1176615,1891530,2014
1800 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 9:50 PM,1157141,1911883,2014
4200 W BRYN MAWR AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 9:18 PM,1147097,1936885,2014
4000 W PETERSON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 9:14 PM,1148639,1939576,2014
1000 N MARSHFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 8:32 PM,1165188,1907559,2014
3700 N SAYRE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 8:25 PM,1129084,1923946,2014
3300 W DICKENS AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 8:23 PM,1153686,1913755,2014
3300 W DICKENS AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 8:22 PM,1153677,1913755,2014
2200 N KIMBALL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 8:19 PM,1153344,1914531,2014
2200 N KIMBALL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 8:18 PM,1153342,1914600,2014
2200 N KIMBALL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 8:16 PM,1153339,1914692,2014
2200 N KIMBALL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 8:15 PM,1153334,1914847,2014
1200 W CORNELIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 8:14 PM,1167533,1923381,2014
1200 W CORNELIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 8:14 PM,1167453,1923379,2014
1200 W CORNELIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 8:13 PM,1167427,1923378,2014
2200 N KIMBALL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 8:13 PM,1153333,1914876,2014
1200 W CORNELIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 8:13 PM,1167373,1923377,2014
3600 S LOWE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 8:13 PM,1172565,1880683,2014
1200 W CORNELIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 8:11 PM,1167347,1923376,2014
100 W ELM ST,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 7:14 PM,1175202,1908071,2014
5700 N RIDGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 6:09 PM,1166441,1938036,2014
4900 N WINTHROP AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 6:06 PM,1167974,1933217,2014
2700 W ROOSEVELT RD,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 5:50 PM,1158447,1894604,2014
1700 W IRVING PARK RD,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 5:42 PM,1164242,1926615,2014
1700 W IRVING PARK RD,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 5:41 PM,1164261,1926615,2014
3800 W 83RD ST,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 5:04 PM,1152443,1849272,2014
3800 W 83RD ST,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 5:04 PM,1152450,1849272,2014
6500 N WASHTENAW AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 4:10 PM,1157138,1943343,2014
4000 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 4:09 PM,1148963,1919309,2014
4000 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 4:08 PM,1148936,1919308,2014
5200 W DEVON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 4:04 PM,1140667,1942139,2014
500 W 18TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 3:27 PM,1173417,1891488,2014
7500 S STONY ISLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 3:22 PM,1188114,1855570,2014
7500 S SOUTH SHORE DR,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 3:21 PM,1196008,1856305,2014
2800 S FARRELL ST,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 3:13 PM,1169170,1885989,2014
2800 S FARRELL ST,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 3:12 PM,1169150,1886019,2014
3900 S COTTAGE GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 2:53 PM,1182264,1878830,2014
3900 S LANGLEY AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 2:52 PM,1181446,1879257,2014
2500 W HOMER ST,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 2:20 PM,1159384,1912874,2014
1200 N LARRABEE ST,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 2:18 PM,1172115,1908260,2014
2300 S STATE ST,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 1:32 PM,1176676,1889110,2014
2200 S MICHIGAN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 1:27 PM,1177561,1889444,2014
2200 S MICHIGAN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 1:23 PM,1177561,1889463,2014
3000 S PULASKI RD,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 1:17 PM,1150190,1884152,2014
1900 N CICERO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 1:16 PM,1144097,1912228,2014
1900 N CICERO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 1:15 PM,1144098,1912215,2014
1900 N CICERO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 1:14 PM,1144093,1912329,2014
600 W HUTCHINSON ST,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 12:37 PM,1170993,1928529,2014
1300 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 11:55 AM,1166965,1916062,2014
1300 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 11:54 AM,1166947,1916062,2014
1300 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 11:50 AM,1166930,1916061,2014
1300 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 11:49 AM,1166907,1916061,2014
4300 N BROADWAY ,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 11:23 AM,1168701,1929390,2014
8700 S HOLLAND RD,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 10:43 AM,1175471,1847158,2014
700 W BARRY AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 10:01 AM,1170809,1920691,2014
400 W CHICAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 9:03 AM,1173042,1905643,2014
2000 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 9:00 AM,1165337,1913399,2014
7500 S SOUTH SHORE DR,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 8:59 AM,1196008,1856305,2014
1700 W MONTEREY AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 8:56 AM,1166425,1830557,2014
2700 W ROOSEVELT RD,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 8:54 AM,1158548,1894606,2014
5500 N LINCOLN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 8:34 AM,1157993,1936916,2014
1800 N CICERO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/12/14 8:11 AM,1144105,1912008,2014
1400 N DAMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 11:53 PM,1162806,1909492,2014
2700 N OAK PARK AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 11:43 PM,1130616,1917595,2014
1800 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 9:51 PM,1157141,1911883,2014
400 E 41ST ST,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 9:41 PM,1179606,1877900,2014
4400 S WASHTENAW AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 9:01 PM,1159102,1875383,2014
2100 S CHINA PL,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 7:48 PM,1174534,1890103,2014
5600 S LAKE PARK AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 7:09 PM,1187511,1868171,2014
500 W DEMING PL,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 6:32 PM,1172202,1917269,2014
2300 W 83RD ST,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 6:14 PM,1162505,1849562,2014
1000 S LAFLIN ST,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 6:05 PM,1166537,1895601,2014
6100 S KENWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 4:28 PM,1186138,1864606,2014
2500 W 59TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 4:16 PM,1160489,1865457,2014
2500 W 59TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 4:16 PM,1160511,1865458,2014
1100 E 64TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 4:00 PM,1185012,1863035,2014
10400 S WENTWORTH AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 3:55 PM,1176790,1835984,2014
1300 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 3:54 PM,1166965,1916062,2014
1300 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 3:53 PM,1166947,1916062,2014
1300 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 3:53 PM,1166930,1916061,2014
1300 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 3:52 PM,1166907,1916061,2014
4900 S HALSTED ST,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 3:51 PM,1171800,1872297,2014
6500 N WASHTENAW AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 3:41 PM,1157138,1943343,2014
4300 W 47TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 3:40 PM,1148045,1873110,2014
2000 N LEAVITT ST,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 1:38 PM,1161359,1913899,2014
2000 N LEAVITT ST,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 1:37 PM,1161360,1913862,2014
6300 W 63RD ST,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 1:28 PM,1135496,1862080,2014
5700 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 1:09 PM,1141306,1868958,2014
6800 W FOSTER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 12:57 PM,1129604,1934138,2014
7100 S ELLIS AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 12:43 PM,1184122,1858084,2014
2000 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 12:36 PM,1165337,1913399,2014
6700 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 12:19 PM,1156442,1944570,2014
6700 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 12:18 PM,1156442,1944597,2014
6700 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 12:18 PM,1156441,1944624,2014
1900 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 12:12 PM,1165388,1912741,2014
2100 W BELMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 12:08 PM,1161764,1921235,2014
1900 W NEWPORT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 11:50 AM,1162763,1922918,2014
100 N WACKER DR,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 11:40 AM,1173908,1901718,2014
6300 N ROCKWELL ST,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 11:16 AM,1157841,1941987,2014
1700 N CLYBOURN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 11:16 AM,1169615,1911591,2014
2500 W LAWRENCE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 11:16 AM,1158421,1931791,2014
6300 N ROCKWELL ST,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 11:15 AM,1157840,1942001,2014
2500 W LAWRENCE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 11:14 AM,1158431,1931791,2014
3700 W AINSLIE ST,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 11:10 AM,1150465,1932298,2014
2500 W LAWRENCE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 11:09 AM,1158824,1931799,2014
7100 N HARLEM AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 11:05 AM,1127386,1947090,2014
1700 W IRVING PARK RD,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 10:51 AM,1163765,1926602,2014
100 W ILLINOIS ST,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 10:30 AM,1174973,1903576,2014
7300 S SOUTH SHORE DR,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 10:26 AM,1195061,1857562,2014
1800 S STATE ST,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 9:36 AM,1176615,1891530,2014
7000 S DANTE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 9:32 AM,1187168,1858871,2014
2800 W DEVON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 8:48 AM,1156107,1942326,2014
4500 S PULASKI RD,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 8:40 AM,1150438,1874505,2014
400 W CHICAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 8:38 AM,1173042,1905643,2014
5400 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 8:24 AM,1164677,1936319,2014
2000 N OAKLEY AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 8:24 AM,1160702,1913617,2014
4800 S HALSTED ST,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 7:29 AM,1171780,1873026,2014
5200 W EDDY ST,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 6:23 AM,1141043,1923118,2014
7100 W 63RD ST,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 1:30 AM,1129690,1861891,2014
3100 N BERNARD ST,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 1:20 AM,1152852,1920411,2014
600 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/11/14 12:32 AM,1171679,1913548,2014
4500 N MOBILE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/10/14 11:25 PM,1133540,1929238,2014
300 S RACINE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/10/14 11:19 PM,1168438,1898533,2014
2600 S CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/10/14 10:29 PM,1158120,1886642,2014
1200 W ROSEMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/10/14 10:11 PM,1166964,1941984,2014
1900 S PRAIRIE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/10/14 9:53 PM,1178381,1890941,2014
2000 W CHICAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/10/14 9:41 PM,1162926,1905343,2014
2100 W IOWA ST,Snow - Uncleared Sidewalk or Bike Lane,2/10/14 9:39 PM,1162187,1905984,2014
900 N HOYNE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/10/14 9:38 PM,1162233,1906254,2014
900 N HOYNE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/10/14 9:36 PM,1162237,1906125,2014
11300 S CORLISS AVE,Snow - Uncleared Sidewalk or Bike Lane,2/10/14 9:20 PM,1184101,1830181,2014
