,Type,Created Date and Time,X Coordinate,Y Coordinate,Year
10700 S VERNON AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/15 6:11 AM,1181145,1833978,2015
2300 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/15 12:22 AM,1160570,1915900,2015
1700 N CICERO AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 9:12 PM,1144141,1910871,2015
4900 S WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 7:52 PM,1161197,1871840,2015
3500 S PARNELL AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 7:34 PM,1173201,1881708,2015
800 E 64TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 6:46 PM,1183129,1862761,2015
1600 W WRIGHTWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 6:34 PM,1164774,1917326,2015
5200 W DIVISION ST,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 4:50 PM,1141478,1907499,2015
5300 W DIVISION ST,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 4:49 PM,1140805,1907484,2015
1200 W ROSEDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 4:29 PM,1166751,1939313,2015
1800 N SAWYER AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 4:29 PM,1154296,1912016,2015
3700 N PARKVIEW TER,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 4:27 PM,1150828,1924598,2015
3800 W NORTH AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 4:26 PM,1150757,1910365,2015
1900 W BELMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 4:25 PM,1163076,1921266,2015
6900 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 4:24 PM,1163596,1945758,2015
1900 W BELMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 4:23 PM,1163036,1921265,2015
1600 W BELMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 4:22 PM,1164994,1921314,2015
3600 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 4:21 PM,1151394,1919441,2015
1900 W BELMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 4:19 PM,1163023,1921264,2015
3600 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 4:18 PM,1151394,1919441,2015
3600 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 4:17 PM,1151439,1919435,2015
6900 S ROCKWELL ST,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 4:16 PM,1160244,1858363,2015
6900 S ROCKWELL ST,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 4:16 PM,1160244,1858363,2015
5200 S LAKE PARK AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 4:15 PM,1187607,1870968,2015
3500 S PRAIRIE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 4:09 PM,1178516,1881416,2015
8500 S JUSTINE ST,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 2:46 PM,1167486,1848355,2015
6200 S MEADE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 2:16 PM,1136806,1862792,2015
4300 S DREXEL BLVD,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 2:15 PM,1182914,1876689,2015
11000 S TRUMBULL AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 2:02 PM,1155301,1831445,2015
5800 S FAIRFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 1:14 PM,1159039,1865879,2015
3600 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 12:58 PM,1151394,1919441,2015
3600 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 12:57 PM,1151439,1919435,2015
3600 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 12:56 PM,1151439,1919435,2015
5200 N LIND AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 12:31 PM,1139380,1934829,2015
1600 S MILLER ST,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 12:19 PM,1169788,1892158,2015
2100 W CHICAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 12:05 PM,1162199,1905321,2015
1800 N WILMOT AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 12:04 PM,1161102,1912409,2015
2100 S MARSHALL BLVD,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 11:06 AM,1157024,1889918,2015
4300 W NORTH AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 10:25 AM,1147330,1910284,2015
2800 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 10:16 AM,1169289,1886271,2015
2800 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 10:15 AM,1169309,1886284,2015
6000 S DAMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 9:51 AM,1164055,1864843,2015
800 W CUYLER AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 9:42 AM,1170110,1927277,2015
3300 W BELLE PLAINE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 9:33 AM,1153656,1927072,2015
6400 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 9:31 AM,1132968,1915024,2015
5300 S HYDE PARK BLVD,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 9:27 AM,1188558,1870239,2015
1200 N HICKORY AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 8:57 AM,1169446,1908393,2015
4900 S DR MARTIN LUTHER KING JR SD,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 8:54 AM,1179765,1872417,2015
4900 S DR MARTIN LUTHER KING JR SD,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 8:53 AM,1179766,1872376,2015
4900 S DR MARTIN LUTHER KING JR DR,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 8:51 AM,1179694,1872383,2015
3200 N BROADWAY ,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 8:45 AM,1171676,1921850,2015
6400 S GREEN ST,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 8:16 AM,1171722,1862397,2015
3200 W AINSLIE ST,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 7:54 AM,1154159,1932377,2015
4600 S HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 7:48 AM,1165452,1874190,2015
6900 W BARRY AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 6:44 AM,1129518,1919827,2015
1800 N NEWLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/15 4:53 AM,1129795,1911571,2015
2300 N KEDZIE BLVD,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 11:32 PM,1154649,1915397,2015
3900 N GREENVIEW AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 11:18 PM,1165373,1926168,2015
1600 W IRVING PARK RD,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 11:16 PM,1164865,1926632,2015
600 W RANDOLPH ST,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 10:55 PM,1171985,1901230,2015
700 W RANDOLPH ST,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 10:51 PM,1171256,1901218,2015
6500 N NORTHWEST HWY,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 9:03 PM,1125914,1943109,2015
1900 N KEYSTONE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 9:02 PM,1149080,1912317,2015
2900 W 47TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 8:12 PM,1157436,1873345,2015
3700 N GREENVIEW AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 6:48 PM,1165653,1924657,2015
800 W JUNIOR TER,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 6:27 PM,1169882,1928882,2015
200 E 84TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 6:25 PM,1179056,1849350,2015
0 E 84TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 6:25 PM,1177756,1849311,2015
0 E 84TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 6:25 PM,1178174,1849324,2015
100 E 84TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 6:23 PM,1178615,1849337,2015
1100 W LAKE ST,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 6:12 PM,1168701,1901601,2015
1200 W 81ST ST,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 6:07 PM,1169570,1851074,2015
3600 S SACRAMENTO AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 5:49 PM,1156953,1880540,2015
900 W MARGATE TER,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 5:38 PM,1169327,1933287,2015
2600 W WINDSOR AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 5:28 PM,1158211,1930107,2015
2600 W WINDSOR AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 5:26 PM,1158221,1930107,2015
900 W MARGATE TER,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 5:18 PM,1169335,1933287,2015
4900 S CICERO AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 5:16 PM,1145206,1871046,2015
2600 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 5:00 PM,1158219,1913182,2015
3600 W DOUGLAS BLVD,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 4:51 PM,1152512,1893218,2015
6800 S JEFFERY BLVD,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 4:19 PM,1190717,1860254,2015
2800 N ORCHARD ST,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 4:03 PM,1171091,1918838,2015
2800 N LINCOLN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 3:47 PM,1167815,1918736,2015
2800 N LINCOLN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 3:38 PM,1167278,1919243,2015
0 N DESPLAINES ST,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 3:24 PM,1171928,1900384,2015
5100 N KILDARE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 2:38 PM,1146783,1933943,2015
2400 W BERENICE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 2:21 PM,1159433,1925493,2015
5000 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 2:02 PM,1150151,1870860,2015
3900 W CORTLAND ST,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 1:51 PM,1149677,1912332,2015
1400 E 55TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 1:32 PM,1186648,1868950,2015
3300 W WILSON AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 1:12 PM,1153141,1930331,2015
3300 W WILSON AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 1:11 PM,1153083,1930333,2015
3200 S THROOP ST,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 1:02 PM,1168191,1883158,2015
700 E 83RD ST,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 1:02 PM,1182599,1850122,2015
10300 S CHURCH ST,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 12:59 PM,1168019,1836439,2015
6600 W NORTH AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 12:25 PM,1131882,1909924,2015
2700 W 66TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 12:20 PM,1159092,1860757,2015
2600 N OAK PARK AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 11:54 AM,1130646,1916542,2015
2700 N BOSWORTH AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 11:14 AM,1165523,1918217,2015
1200 N CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 10:49 AM,1159520,1907952,2015
6900 W HIGGINS AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 10:24 AM,1128825,1935734,2015
1900 W CORTLAND ST,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 10:14 AM,1162993,1912649,2015
6900 S CORNELL AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 10:10 AM,1188545,1859485,2015
2400 N LAVERGNE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 9:55 AM,1142652,1915843,2015
7000 N RAVENSWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 9:08 AM,1163075,1946707,2015
7400 N HOYNE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 8:57 AM,1160973,1949075,2015
4600 S HALSTED ST,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 8:04 AM,1171742,1874356,2015
2300 S HALSTED ST,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 8:02 AM,1171393,1888974,2015
800 W CERMAK RD,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 7:59 AM,1171372,1889643,2015
5600 N BROADWAY ,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 7:34 AM,1167290,1937632,2015
100 E DELAWARE PL,Snow - Uncleared Sidewalk or Bike Lane,3/3/15 7:24 AM,1177326,1906660,2015
1400 W FARWELL AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 10:03 PM,1165405,1945727,2015
2400 W WINNEMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 9:29 PM,1159314,1933413,2015
7500 S MORGAN ST,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 9:04 PM,1170945,1855021,2015
7800 S PHILLIPS AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 6:04 PM,1193889,1853451,2015
7200 W IRVING PARK RD,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 4:45 PM,1127347,1925816,2015
1000 W FOSTER AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 4:11 PM,1168493,1934713,2015
6100 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 4:03 PM,1156558,1940658,2015
6100 N SHERIDAN RD,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 3:57 PM,1168510,1941120,2015
7100 S YATES BLVD,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 3:24 PM,,,2015
10200 S VERNON AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 2:12 PM,1181050,1837257,2015
6600 S CICERO AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 1:20 PM,1145533,1860072,2015
6500 S CICERO AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 1:20 PM,1145507,1860940,2015
6500 S CICERO AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 1:19 PM,1145509,1860872,2015
1000 N LARAMIE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 1:13 PM,1141502,1906507,2015
7800 W GREGORY ST,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 12:40 PM,1123190,1935897,2015
2600 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 12:34 PM,1158195,1913181,2015
2600 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 12:32 PM,1158209,1913182,2015
4400 N MENARD AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 12:25 PM,1136884,1928749,2015
4400 N MENARD AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 12:24 PM,1136885,1928721,2015
2600 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 12:16 PM,1158215,1913182,2015
2600 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 12:12 PM,1158251,1913182,2015
4900 W IRVING PARK RD,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 11:46 AM,1142961,1926144,2015
3600 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 10:54 AM,1151394,1919441,2015
2900 S WENTWORTH AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 10:50 AM,1175422,1885484,2015
2900 S WENTWORTH AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 10:47 AM,1175421,1885496,2015
6300 W BYRON ST,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 10:46 AM,1133006,1925244,2015
6300 W BYRON ST,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 10:43 AM,1133006,1925244,2015
1200 E 82ND ST,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 10:24 AM,1185691,1850863,2015
3000 N OAK PARK AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 10:06 AM,1130556,1919586,2015
3000 N OAK PARK AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 10:05 AM,1130557,1919559,2015
4400 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 9:58 AM,1141465,1929116,2015
2900 N MERRIMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 9:22 AM,1134239,1918614,2015
1200 N HICKORY AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 9:15 AM,1169446,1908393,2015
6900 S JUSTINE ST,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 8:52 AM,1167199,1858823,2015
6600 S CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 8:29 AM,1158850,1860687,2015
6500 S FRANCISCO AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 8:28 AM,1158176,1861021,2015
1700 W WOLFRAM ST,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 7:57 AM,1164469,1918971,2015
6700 S MAPLEWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 7:10 AM,1160529,1860115,2015
5000 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 12:49 AM,1150151,1870860,2015
3900 W 104TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/2/15 12:39 AM,1151883,1835351,2015
4700 N TALMAN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 10:37 PM,1157856,1931142,2015
1500 N HOYNE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 10:32 PM,1162120,1910253,2015
800 W BUCKINGHAM PL,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 10:02 PM,1170025,1922426,2015
800 W CERMAK RD,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 6:17 PM,1171372,1889643,2015
3600 W 109TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 5:56 PM,1154291,1832091,2015
3600 W 109TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 5:53 PM,1154291,1832091,2015
3600 W 109TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 5:53 PM,1154291,1832091,2015
3600 W 109TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 5:53 PM,1154291,1832091,2015
3800 S WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 4:00 PM,1160995,1879405,2015
3700 S WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 4:00 PM,1160975,1880021,2015
3600 S WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 3:59 PM,1160954,1880745,2015
1800 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 3:50 PM,1164392,1912366,2015
2700 W FRANCIS PL,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 3:35 PM,1158126,1913784,2015
2700 W FRANCIS PL,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 3:34 PM,1158173,1913840,2015
1800 W ERIE ST,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 3:18 PM,1163895,1904375,2015
900 W GUNNISON ST,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 3:04 PM,1169286,1932413,2015
900 W GUNNISON ST,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 3:04 PM,1169338,1932414,2015
0 S ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 2:55 PM,1165758,1900097,2015
3400 W SUNNYSIDE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 2:31 PM,1152447,1929690,2015
2400 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 2:27 PM,1165258,1916336,2015
2400 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 2:24 PM,1165256,1916403,2015
2400 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 2:16 PM,1165258,1916336,2015
3600 N CENTRAL PARK AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 2:06 PM,1151739,1923928,2015
5100 N MARINE DR,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 1:02 PM,1169589,1934337,2015
900 W WINONA ST,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 1:01 PM,1169124,1934325,2015
900 W WINONA ST,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 1:01 PM,1169189,1934327,2015
900 W WINONA ST,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 1:00 PM,1169215,1934327,2015
1200 N CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 12:09 PM,1159519,1907972,2015
1200 N CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 12:08 PM,1159521,1907898,2015
1400 W JARVIS AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 11:56 AM,1165509,1949156,2015
3900 N WHIPPLE ST,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 11:52 AM,1155353,1925955,2015
3100 S NORMAL AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 11:50 AM,1173468,1884232,2015
3600 W LELAND AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 10:40 AM,1151345,1930989,2015
1700 W WAVELAND AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 9:11 AM,1164191,1924617,2015
7000 S CREGIER AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/15 1:22 AM,1189417,1858702,2015
2100 W GLADYS AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 11:16 PM,1162143,1898413,2015
3500 N AVONDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 9:20 PM,1151315,1923537,2015
3500 N AVONDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 9:16 PM,1151367,1923486,2015
800 W ROSCOE ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 7:03 PM,1169985,1922777,2015
800 W ROSCOE ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 7:01 PM,1170027,1922778,2015
800 W ROSCOE ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 6:59 PM,1170098,1922780,2015
2600 W 22ND PL,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 6:36 PM,1158985,1888959,2015
1200 N ARTESIAN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 6:35 PM,1159846,1908282,2015
1200 N CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 6:33 PM,1159511,1908275,2015
1700 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 5:38 PM,1164403,1911970,2015
200 E 84TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 5:34 PM,1179056,1849350,2015
100 E 84TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 5:34 PM,1178615,1849337,2015
4200 W 47TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 5:33 PM,1148706,1873126,2015
0 E 84TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 5:32 PM,1177756,1849311,2015
3100 W LOGAN BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 5:05 PM,1154695,1916965,2015
100 W 19TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 4:44 PM,1176007,1891119,2015
2900 W LELAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 4:28 PM,1155652,1931075,2015
4600 N WOLCOTT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 3:39 PM,1162983,1930840,2015
6000 S KOLMAR AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 3:19 PM,1147076,1864040,2015
6000 S KILBOURN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 3:18 PM,1147397,1864442,2015
5900 S KILBOURN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 3:18 PM,1147385,1864825,2015
2500 W BERWYN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 3:12 PM,1158486,1935110,2015
1400 N SEDGWICK ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 3:05 PM,1173389,1909812,2015
1400 N SEDGWICK ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 3:02 PM,1173388,1909837,2015
1100 S CICERO AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 2:50 PM,1144569,1894272,2015
10600 S HALE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 2:49 PM,1165560,1834012,2015
3900 N KEELER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 1:52 PM,1147709,1925593,2015
7400 S PRAIRIE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 1:39 PM,1179327,1855748,2015
10600 S HALE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 12:10 PM,1165560,1834012,2015
900 W 35TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 12:01 PM,1170711,1881644,2015
900 W 35TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 11:57 AM,1170722,1881644,2015
2800 S DR MARTIN LUTHER KING JR DR,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 10:52 AM,1179371,1886314,2015
3700 N WILTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 10:45 AM,1169263,1925138,2015
10500 S OAKLEY AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 10:41 AM,1162920,1834714,2015
6900 N SHERIDAN RD,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 10:38 AM,1166762,1946317,2015
1100 W RANDOLPH ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 10:30 AM,1168799,1901144,2015
300 N RACINE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 10:28 AM,1168434,1902682,2015
1600 W MADISON ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 10:26 AM,1165730,1900096,2015
1900 N FAIRFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 10:24 AM,1157732,1912611,2015
1900 N FAIRFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 10:23 AM,1157730,1912704,2015
1900 N FAIRFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 10:23 AM,1157730,1912678,2015
1900 N WASHTENAW AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 10:22 AM,1158067,1912527,2015
1900 N WASHTENAW AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 10:20 AM,1158062,1912766,2015
1600 W MADISON ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 10:20 AM,1165730,1900096,2015
1900 N WASHTENAW AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/15 10:20 AM,1158067,1912515,2015
